;x1;x2;u1;e1;u;f1;f2
48;1.1530877119064469;3.1135596000376267;0.2427731042523158;-0.04478133727803415;1.1442047748609745;0.0;0.0
49;1.1463003712143445;3.1192050253084393;0.24235200399396112;-0.010766933408557987;1.1626356807096994;0.0;0.0
50;1.177728021007697;3.066544514447445;0.24452345926409924;0.01661115459144196;1.1735117774960018;0.0;0.0
51;1.1867787862025474;3.049589810658833;0.24467617303530637;-0.005496647878730128;1.1423423911594162;0.0;0.0
52;1.191088693048384;3.0265981836314517;0.24255167756670767;-0.045468614074489856;1.1499512277066057;0.0;0.0
53;1.2313929737128122;3.0141886378824085;0.2421791289564349;-0.042047571550006886;1.1241141257373906;0.0;0.0
54;1.2200486663986343;3.030010407109592;0.23999412300189768;-0.10526770627518167;1.1379548665194759;0.0;0.0
55;1.235378050997304;2.9930737122363196;0.2368253576627013;-0.08196211465557307;1.0919913207216654;0.0;0.0
56;1.2279116189663497;3.0150348487644787;0.23366537771564833;-0.14449966154857868;1.1024831593894564;0.0;0.0
57;1.2286001066347876;2.9553650348598706;0.2293178565505348;-0.12544100050386062;1.1013796399005367;0.0;0.0
58;1.223219744238447;2.9474768271177467;0.2277327717945126;-0.12481026164757172;1.116235185944126;0.0;0.0
59;1.2142122459420888;2.919527723998227;0.22921265033952876;-0.10697501082609333;1.0902748487015719;0.0;0.0
60;1.1979333485146981;2.9669799198335536;0.22782854544080153;-0.12329962699779601;1.0678516375935039;0.0;0.0
61;1.1882814028212856;2.974476534373015;0.22501574100736926;-0.13030357265029188;1.0315727445829348;0.0;0.0
62;1.1392011932065074;3.00311126442946;0.22146953812118536;-0.15821840630192158;1.0400693962733103;0.0;0.0
63;1.1105053714717183;3.029944325924608;0.2211914680376703;-0.09786438700033247;1.000904009448026;0.0;0.0
64;1.1182835298314249;3.0299912477376827;0.2210560838725778;-0.10960230602416404;1.034942280750642;0.0;0.0
65;1.0839788335145883;2.980789301656534;0.22068121318147116;-0.08364324795643265;1.0191341832527647;0.0;0.0
66;1.0807407601746055;3.0101777359559914;0.22045107467653408;-0.06468349244876087;1.0532754590854385;0.0;0.0
67;1.0747562617722486;2.9802177416525533;0.2227588401262477;-0.02747751770583684;0.9955280960825992;0.0;0.0
68;1.0900716558609922;2.926794919928907;0.22028087526453322;-0.08028872153103021;0.9960044424910544;0.0;0.0
69;1.0727193909379138;2.9227427366346115;0.21755058715357692;-0.0954339931330667;0.9884159785433537;0.0;0.0
70;1.0740120012935863;2.891973565697959;0.21484780367677625;-0.08242197160586102;0.9867465697336736;0.0;0.0
71;1.0671574779156652;2.909864666802136;0.2130980730584258;-0.08755562484829829;0.9611428649269754;0.0;0.0
72;1.0475166572210375;2.890970443504963;0.21029727274374543;-0.10631344481614692;0.9580386629998753;0.0;0.0
73;1.0116594766057914;2.8542586056551786;0.20771086064703503;-0.08925858426503164;0.9354016455685717;0.0;0.0
74;1.0038242483611481;2.836918408572292;0.20776175769863334;-0.07755587617831018;0.9402505352898953;0.0;0.0
75;1.0010243627568993;2.7973384774107672;0.20909986104373557;-0.06329701713141897;0.9249975018297566;0.0;0.0
76;1.0205644658080444;2.7618835942935895;0.20879356050516837;-0.07597749257476924;0.9293353409416188;0.0;0.0
77;1.0447439026692107;2.752419375165487;0.2062649906448885;-0.08932257871704316;0.8943708355467115;0.0;0.0
78;1.0116170834603173;2.711342296538366;0.20039893178312038;-0.15014306335281474;0.9141470535903912;0.0;0.0
79;1.0042791034924592;2.6536055705886863;0.19808071054641013;-0.09764308678257719;0.8690455002088668;0.0;0.0
80;0.992832270460724;2.6431366336529374;0.19460004750764265;-0.133390652662582;0.8950303502262392;0.0;0.0
81;0.9932596767836224;2.653892601621514;0.19261137801394765;-0.09824731338989832;0.8662086846278928;0.0;0.0
82;1.0026878731605353;2.6539049072224885;0.18893784020502172;-0.12654985221948822;0.9036821090269606;0.0;0.0
83;1.0168990041320143;2.6120850970154326;0.18852751925931724;-0.09987928951386557;0.8815318350750332;0.0;0.0
84;1.027090940620936;2.607917408101057;0.1844009880800769;-0.13568276091181747;0.9054480590858617;0.0;0.0
85;1.0353727477444576;2.597608792889982;0.18300785034018546;-0.12207672871727669;0.8515595999911938;0.0;0.0
86;0.9929504897581604;2.590808040050193;0.17889285499879518;-0.18443439163109637;0.8765962339941352;0.0;0.0
87;0.9626745054343332;2.6009720328686456;0.17812305312376567;-0.11572456753142867;0.8761746135773636;0.0;0.0
88;0.9603549264412412;2.599385640540124;0.18014032942719774;-0.08380668654588776;0.8343559163491231;0.0;0.0
89;0.9529313974207096;2.605689279430749;0.17897766217398195;-0.1272913408415332;0.8393924856122574;0.0;0.0
90;0.9467292587698689;2.6457671623392653;0.17502586089259634;-0.11432727774678603;0.8666179578685759;0.0;0.0
91;0.9350664130425762;2.6383091746189855;0.17460518367790798;-0.08122070825372528;0.8606225474150652;0.0;0.0
92;0.9176755872036061;2.614229900236681;0.17558476702820758;-0.07597565542767853;0.877580900257659;0.0;0.0
93;0.9246937874237743;2.5524028933545817;0.174889224891845;-0.03927870600743815;0.8560271576395952;0.0;0.0
94;0.9358823032958147;2.494129465451341;0.1732358890895289;-0.06739345410754245;0.8559615925566529;0.0;0.0
95;0.9247826823181251;2.4539842807628744;0.17113485640827972;-0.08002117101193812;0.828167944976179;0.0;0.0
96;0.9092816034522122;2.3989826315204996;0.16954064227241522;-0.09599243101464291;0.869097683389985;0.0;0.0
97;0.85623333433668;2.3686612347253364;0.17021096082010076;-0.04099716912263983;0.8701872209558891;0.0;0.0
98;0.8526953053170702;2.3374821214498565;0.17386870081365427;0.01499325689837492;0.8657904708090508;0.0;0.0
99;0.8494594065995003;2.3549910655937434;0.17546999805755872;0.012856702788170457;0.9023531888827838;0.0;0.0
100;0.8419938099302715;2.343890480702724;0.17672285113846586;0.05218025163470294;0.856065805094981;0.0;0.0
101;0.8593856146661283;2.3324554480229613;0.17696349385389207;0.013558429457922953;0.885872562437815;0.0;0.0
102;0.8756306845935148;2.284915331983508;0.17692767623137545;0.02622769881398773;0.847216912224138;0.0;0.0
103;0.9059288834921605;2.2499313550827216;0.17513979911686312;-0.027580304996646755;0.8649739527954714;0.0;0.0
104;0.8673520943122531;2.2348843102760365;0.17355077945564998;-0.042182873012172294;0.8796255475843054;0.0;0.0
105;0.8992813359264737;2.2132721264409265;0.17258796143731667;0.012909579139012608;0.9081751037356214;0.0;0.0
106;0.8667369525102749;2.179454421067215;0.17460425088552942;0.009127160250622194;0.9014765079875452;0.0;0.0
107;0.8486981386601425;2.1579153683252468;0.17487913664029708;0.034956161062672964;0.9208304811418122;0.0;0.0
108;0.836837843792138;2.1976838231013183;0.1767911706881729;0.0727498321679072;0.8980325719273079;0.0;0.0
109;0.8610156021514396;2.196542251118007;0.1792418202416149;0.061101562710185915;0.9028586819618688;0.0;0.0
110;0.878928905879594;2.2246794053623806;0.17817742331839223;0.04211745471004277;0.9006391921809412;0.0;0.0
111;0.8717714764817387;2.2075927470525465;0.17780978419326646;0.024725799805377372;0.9133090973832242;0.0;0.0
112;0.8955609546898987;2.172092550827618;0.17733582225077818;0.04167342529752811;0.9044369030101246;0.0;0.0
113;0.8742730531754273;2.1579379035348953;0.1778607264509125;0.01013960539925353;0.9452802977858321;0.0;0.0
114;0.8930120800291462;2.1752418021430495;0.179538349444814;0.07078231642518154;0.9519546427352673;0.0;0.0
115;0.8926075105368472;2.1651735044504385;0.1840105725485487;0.05957926791481494;0.9641345708850284;0.0;0.0
116;0.8781437433563474;2.186206292479945;0.18457134305884057;0.07122195938686994;0.993016387829837;0.0;0.0
117;0.833533926493728;2.1911115734906894;0.18992272323735884;0.11435249315509452;0.9691535841873683;0.0;0.0
118;0.8493371155146945;2.209004738545348;0.19346271315630528;0.13558987953676896;0.999952121859655;0.0;0.0
119;0.8672298099317276;2.227035598454681;0.1980398674249873;0.15094116932908092;1.051111923749639;0.0;0.0
120;0.8933534993207504;2.215749700419359;0.20176104014908638;0.1829446524304133;1.0108126226623513;0.0;0.0
121;0.9098682660136291;2.2074288887911497;0.20269222081109414;0.11748660152945517;1.0179360232955126;0.0;0.0
122;0.9388014281866879;2.135609983848907;0.2006308268500617;0.10770177098787065;1.0289634071900762;0.0;0.0
123;0.9426997857269724;2.144229423575541;0.1985700057431059;0.09012865327049467;1.056082398933285;0.0;0.0
124;0.9493042632532294;2.129874631849912;0.20143028335241542;0.11492386695218246;1.0712402262275906;0.0;0.0
125;0.9952576278440037;2.1433715820027417;0.20551866211263248;0.1212841201667976;1.0711010763309983;0.0;0.0
126;0.9864809146636809;2.1467405547341456;0.20623216128075855;0.07756207970596984;1.1087610334602251;0.0;0.0
